value,name
http://dbpedia.org/resource/Mat_Johnson,Mat Johnson
http://dbpedia.org/resource/Maya_Kaathryn_Bohnhoff,Maya Kaathryn Bohnhoff
http://dbpedia.org/resource/Booth_Tarkington,Booth Tarkington
http://dbpedia.org/resource/Myron_Magnet,Myron Magnet
http://dbpedia.org/resource/Nancy_Taylor_Rosenberg,Nancy Taylor Rosenberg
http://dbpedia.org/resource/Naomi_Novik,Naomi Novik
http://dbpedia.org/resource/Olen_Steinhauer,Olen Steinhauer
http://dbpedia.org/resource/Paula_Gunn_Allen,Paula Gunn Allen
http://dbpedia.org/resource/Robert_J._Kuntz,Robert J. Kuntz
http://dbpedia.org/resource/Robert_Nathan,Robert Nathan
http://dbpedia.org/resource/Robin_Kelley,Robin Kelley
http://dbpedia.org/resource/Laura_Riding,Laura Riding
http://dbpedia.org/resource/Laura_Riding,Laura (Riding) Jackson
http://dbpedia.org/resource/Sallie_Bingham,Sallie Bingham
http://dbpedia.org/resource/Sarah_Micklem,Sarah Micklem
http://dbpedia.org/resource/Scott_Heim,Scott Heim
http://dbpedia.org/resource/Scott_Lynch,Scott Lynch
http://dbpedia.org/resource/Scott_Sigler,Scott Sigler
http://dbpedia.org/resource/Scott_Westerfeld,Scott Westerfeld
http://dbpedia.org/resource/Stephenie_Meyer,Stephenie Meyer
http://dbpedia.org/resource/Thomas_Geoghegan,Thomas Geoghegan
http://dbpedia.org/resource/Thomas_Perry_(author),Thomas Perry
http://dbpedia.org/resource/Tod_Goldberg,Tod Goldberg
http://dbpedia.org/resource/Todd_James_Pierce,Todd James Pierce
http://dbpedia.org/resource/Toni_Kelner,Toni Kelner
http://dbpedia.org/resource/Caroline_B._Cooney,Caroline B. Cooney
http://dbpedia.org/resource/Edwin_Arlington_Robinson,Edwin Arlington Robinson
http://dbpedia.org/resource/Elizabeth_Bishop,Elizabeth Bishop
http://dbpedia.org/resource/Harper_Lee,Harper Lee
http://dbpedia.org/resource/Harry_Crosby,Harry Crosby
http://dbpedia.org/resource/Ida_Tarbell,Ida Tarbell
http://dbpedia.org/resource/Ida_Tarbell,Ida Minerva Tarbell
http://dbpedia.org/resource/Joaquin_Miller,Joaquin Miller
http://dbpedia.org/resource/John_Dickson_Carr,John Dickson Carr
http://dbpedia.org/resource/Julien_Josephson,Julien Josephson
http://dbpedia.org/resource/Marianne_Moore,Marianne Moore
http://dbpedia.org/resource/Maxwell_Bodenheim,Maxwell Bodenheim
http://dbpedia.org/resource/Natalie_Clifford_Barney,Natalie Clifford Barney
http://dbpedia.org/resource/Richard_Ford,Richard Ford
http://dbpedia.org/resource/Richard_Scarry,Richard Scarry
http://dbpedia.org/resource/Robert_G._Ingersoll,Robert G. Ingersoll
http://dbpedia.org/resource/Robert_G._Ingersoll,Robert Green Ingersoll
http://dbpedia.org/resource/Thomas_Wolfe,Thomas Wolfe
http://dbpedia.org/resource/Tracy_Kidder,Tracy Kidder
http://dbpedia.org/resource/Willa_Cather,Willa Cather
http://dbpedia.org/resource/William_Gaddis,William Gaddis
http://dbpedia.org/resource/Barbara_Park,Barbara Park
http://dbpedia.org/resource/Frank_Yerby,Frank Yerby
http://dbpedia.org/resource/Ai_(poet),Ai
http://dbpedia.org/resource/Alejandrina_Benítez_de_Gautier,Alejandrina Benítez de Gautier
http://dbpedia.org/resource/Barry_N._Malzberg,Barry N. Malzberg
http://dbpedia.org/resource/Frank_Belknap_Long,Frank Belknap Long
http://dbpedia.org/resource/Grantland_Rice,Grantland Rice
http://dbpedia.org/resource/José_Gautier_Benítez,José Gautier Benítez
http://dbpedia.org/resource/Stanley_Schmidt,Stanley Schmidt
http://dbpedia.org/resource/Stanley_Schmidt,Stanley Albert Schmidt
http://dbpedia.org/resource/David_X._Cohen,David X. Cohen
http://dbpedia.org/resource/Edward_Theodore_Newell,Edward Theodore Newell
http://dbpedia.org/resource/Ernest_Poole,Ernest Poole
http://dbpedia.org/resource/Harry_Crews,Harry Crews
http://dbpedia.org/resource/Harry_Crews,Harry Eugene Crews
http://dbpedia.org/resource/James_Whitcomb_Riley,James Whitcomb Riley
http://dbpedia.org/resource/Paul_Elmer_More,Paul Elmer More
http://dbpedia.org/resource/Richard_J._Maybury,Richard J. Maybury
http://dbpedia.org/resource/Virgilio_Dávila,Virgilio Dávila
http://dbpedia.org/resource/William_Vaughn_Moody,William Vaughn Moody
http://dbpedia.org/resource/P._C._Hodgell,P. C. Hodgell
http://dbpedia.org/resource/Bayard_Taylor,Bayard Taylor
http://dbpedia.org/resource/John_Kendrick_Bangs,John Kendrick Bangs
http://dbpedia.org/resource/Leo_Yankevich,Leo Yankevich
http://dbpedia.org/resource/Lynda_Suzanne_Robinson,Lynda Suzanne Robinson
http://dbpedia.org/resource/Mark_Kurlansky,Mark Kurlansky
http://dbpedia.org/resource/Rick_Moody,Rick Moody
http://dbpedia.org/resource/Chris_Meledandri,Chris Meledandri
http://dbpedia.org/resource/George_Jeske,George Jeske
http://dbpedia.org/resource/Veronica_Roth,Veronica Roth
http://dbpedia.org/resource/Adam_Niswander,Adam Niswander
http://dbpedia.org/resource/Rusty_Shoop,Rusty Shoop
http://dbpedia.org/resource/Amanda_Ripley,Amanda Ripley
http://dbpedia.org/resource/Andrea_White,Andrea White
http://dbpedia.org/resource/Anne_Roiphe,Anne Roiphe
http://dbpedia.org/resource/Barry_Levy,Barry Levy
http://dbpedia.org/resource/Brian_Andreas,thumb
http://dbpedia.org/resource/Brian_Andreas,Brian Andreas
http://dbpedia.org/resource/Burt_Styler,Burt Styler
http://dbpedia.org/resource/Chip_Silverman,Chip Silverman
http://dbpedia.org/resource/Chip_Silverman,"Howard ""Chip"" Silverman"
http://dbpedia.org/resource/Clara_Beranger,Clara Beranger
http://dbpedia.org/resource/Clara_Beranger,Clara S. Beranger
http://dbpedia.org/resource/Clifton_Snider,Clifton Snider
http://dbpedia.org/resource/Daniel_Nester,Daniel Nester
http://dbpedia.org/resource/David_Levien,David Levien
http://dbpedia.org/resource/Diana_Chang,Diana Chang
http://dbpedia.org/resource/Donna_Franceschild,Donna Franceschild
http://dbpedia.org/resource/E._Lloyd_Sheldon,E. Lloyd Sheldon
http://dbpedia.org/resource/Fred_Myton,Fred Myton
http://dbpedia.org/resource/Frederick_Hazlitt_Brennan,Frederick Hazlitt Brennan
http://dbpedia.org/resource/Gabrielle_Stanton,Gabrielle Stanton
http://dbpedia.org/resource/George_Ancona,George Ancona
http://dbpedia.org/resource/George_Balzer,George Balzer
http://dbpedia.org/resource/George_Balzer,(George Balzer)
http://dbpedia.org/resource/Han_Nolan,Han Nolan
http://dbpedia.org/resource/Jean_Rikhoff,Jean Rikhoff
http://dbpedia.org/resource/Jeremy_Doner,Jeremy Doner
http://dbpedia.org/resource/John_Putnam_Demos,John Putnam Demos
http://dbpedia.org/resource/Karan_Mahajan,Karan Mahajan
http://dbpedia.org/resource/Kriss_Turner,Kriss Turner
http://dbpedia.org/resource/Lillie_Hayward,Lillie Hayward
http://dbpedia.org/resource/Marc_Edward_Heuck,Marc Edward Heuck
http://dbpedia.org/resource/Margaret_Larkin,Margaret Larkin
http://dbpedia.org/resource/Mary_Hood,Mary Hood
http://dbpedia.org/resource/Melville_Baker,Melville Baker
http://dbpedia.org/resource/Michael_R._Collings,Michael R. Collings
http://dbpedia.org/resource/Nancy_Pickard,Nancy Pickard
http://dbpedia.org/resource/Peter_B._Germano,Peter B. Germano
http://dbpedia.org/resource/Peter_Sollett,Peter Sollett
http://dbpedia.org/resource/Priscilla_Shirer,Priscilla Shirer
http://dbpedia.org/resource/Rich_Cohen,Rich Cohen
http://dbpedia.org/resource/Robert_N._Lee,Robert N. Lee
http://dbpedia.org/resource/Robert_P._Arthur,Robert P. Arthur
http://dbpedia.org/resource/Robie_Macauley,Robie Macauley
http://dbpedia.org/resource/Robin_Wayne_Bailey,Robin Wayne Bailey
http://dbpedia.org/resource/Russ_Flanagan,Russ Flanagan
http://dbpedia.org/resource/Russ_Flanagan,Russell J. Flanagan
http://dbpedia.org/resource/Ruth_Isabel_Seabury,Ruth Isabel Seabury
http://dbpedia.org/resource/Sam_Campbell_(writer),Sam Campbell
http://dbpedia.org/resource/Sam_Denoff,Sam Denoff
http://dbpedia.org/resource/Samuel_L._M._Barlow_II,Samuel L. M. Barlow
http://dbpedia.org/resource/Terry_Kay,Terry Kay
http://dbpedia.org/resource/Thomas_Shapiro,Thomas Shapiro
http://dbpedia.org/resource/Thomas_Shapiro,Thomas M. Shapiro
http://dbpedia.org/resource/Wayne_Laugesen,Wayne Laugesen
http://dbpedia.org/resource/Wayne_Laugesen,File:thumb|Gazette Editorial Page Editor Wayne Laugesen defending First Amendment on Fox News
http://dbpedia.org/resource/Will_Inman_(poet),Will Inman
http://dbpedia.org/resource/Winston_Miller,Winston Miller
http://dbpedia.org/resource/Alyson_Noël,Alyson Noël
"http://dbpedia.org/resource/John_Furia,_Jr.","John Furia, Jr."
"http://dbpedia.org/resource/John_Furia,_Jr.",John Furia
http://dbpedia.org/resource/Al_Robles,Al Robles
http://dbpedia.org/resource/Andrea_Seigel,Andrea Seigel
http://dbpedia.org/resource/Andrew_Revkin,Andrew Revkin
http://dbpedia.org/resource/Andrew_Revkin,Andrew C. Revkin
http://dbpedia.org/resource/Blaize_Clement,Blaize Clement
http://dbpedia.org/resource/David_Wroblewski,David Wroblewski
http://dbpedia.org/resource/Deborah_Digges,Deborah Digges
http://dbpedia.org/resource/Florence_Earle_Coates,Florence Earle Coates
http://dbpedia.org/resource/Frank_X_Walker,Frank X Walker
http://dbpedia.org/resource/George_Harmon_Coxe,George Harmon Coxe
http://dbpedia.org/resource/Gerald_Warner_Brace,Gerald Warner Brace
http://dbpedia.org/resource/Jon_M._Gibson,Jon M. Gibson
http://dbpedia.org/resource/Jon_M._Gibson,"230px|At Universal's ""Scott Pilgrim's Super Fun Party,"" produced by Gibson's i am 8-bit Productions."
http://dbpedia.org/resource/Judy_Toll,Judy Toll
http://dbpedia.org/resource/Lucinda_Rosenfeld,Lucinda Rosenfeld
http://dbpedia.org/resource/Lyman_Andrews,Lyman Andrews
http://dbpedia.org/resource/M._Stanton_Evans,M. Stanton Evans
http://dbpedia.org/resource/Rachel_Wetzsteon,Rachel Wetzsteon
http://dbpedia.org/resource/Raymond_Grew,Raymond Grew
http://dbpedia.org/resource/Allan_Eugene_Updegraff,Allan Eugene Updegraff
http://dbpedia.org/resource/Chad_Harbach,Chad Harbach
http://dbpedia.org/resource/Diana_Hartog,Diana Hartog
http://dbpedia.org/resource/Frank_De_Felitta,Frank De Felitta
http://dbpedia.org/resource/César_Andreu_Iglesias,César Andreu Iglesias
http://dbpedia.org/resource/Domingo_Marrero_Navarro,Domingo Marrero Navarro
http://dbpedia.org/resource/Emilio_J._Pasarell,Emilio J. Pasarell
"http://dbpedia.org/resource/George_Howard_Earle,_Jr.","George Howard Earle, Jr."
http://dbpedia.org/resource/Helen_Hemphill,Helen Hemphill
http://dbpedia.org/resource/Helen_Hemphill,Helen Delane Hemphill
http://dbpedia.org/resource/Helias_Doundoulakis,Helias Doundoulakis
http://dbpedia.org/resource/Helias_Doundoulakis,"Helias ""Louis"" Doundoulakis"
http://dbpedia.org/resource/Jill_McCorkle,Jill McCorkle
http://dbpedia.org/resource/Lee_C._McIntyre,Lee C. McIntyre
http://dbpedia.org/resource/Lewis_John_Carlino,Lewis John Carlino
http://dbpedia.org/resource/María_Teresa_Babín_Cortés,María Teresa Babín Cortés
http://dbpedia.org/resource/Michael_Yebba,Michael Yebba
http://dbpedia.org/resource/Oscar_Saul,Oscar Saul
http://dbpedia.org/resource/Pedro_J._Labarthe,Pedro J. Labarthe
http://dbpedia.org/resource/Peter_Brunette,Peter Brunette
http://dbpedia.org/resource/Tara_Betts,Tara Betts
http://dbpedia.org/resource/Turk_Pipkin,Turk Pipkin
http://dbpedia.org/resource/Violet_Barbour,Violet Barbour
http://dbpedia.org/resource/Andrea_Phillips,Andrea Phillips
http://dbpedia.org/resource/Ben_Loory,Ben Loory
http://dbpedia.org/resource/C._B._Colby,C.B. Colby
http://dbpedia.org/resource/Charles_Bragg,Charles Bragg
http://dbpedia.org/resource/Chuck_Perkins,Chuck Perkins
http://dbpedia.org/resource/Daniel_C._Mitchell,Daniel C. Mitchell
http://dbpedia.org/resource/David_F._Musto,David F. Musto
http://dbpedia.org/resource/David_F._Musto,David Franklin Musto
http://dbpedia.org/resource/Eldred_Nathaniel_Woodcock,Eldred Nathaniel Woodcock
http://dbpedia.org/resource/Elisha_Winfield_Green,Elisha Winfield Green
http://dbpedia.org/resource/Grace_Krilanovich,Grace Krilanovich
http://dbpedia.org/resource/Gregory_Pardlo,Gregory Pardlo
http://dbpedia.org/resource/Jay_A._Parry,Jay A. Parry
http://dbpedia.org/resource/Jay_A._Parry,Jay Atwell Parry
http://dbpedia.org/resource/Julia_Magruder,Julia Magruder
http://dbpedia.org/resource/Julius_Chambers,Julius Chambers
http://dbpedia.org/resource/Matthew_J._Kirby,Matthew J. Kirby
http://dbpedia.org/resource/Max_Crawford_(writer),Max Crawford
http://dbpedia.org/resource/Max_Crawford_(writer),Max F Crawford
http://dbpedia.org/resource/Penny_Mickelbury,Penny Mickelbury
http://dbpedia.org/resource/Penny_Mickelbury,Penny Micklebury
http://dbpedia.org/resource/Richard_Bronson,Richard Bronson
http://dbpedia.org/resource/Richard_Bronson,Richard D. Bronson
http://dbpedia.org/resource/Ruth_E._McKee,Ruth E. McKee
http://dbpedia.org/resource/Scott_Z._Burns,Scott Z. Burns
http://dbpedia.org/resource/Stanley_Loomis,Stanley Loomis
http://dbpedia.org/resource/Virginia_Lanier,Virginia Lanier
http://dbpedia.org/resource/William_Kessen,William Kessen
http://dbpedia.org/resource/Jemiah_Jefferson,Jemiah Jefferson
http://dbpedia.org/resource/Alan_C._Carey,Alan C. Carey
http://dbpedia.org/resource/Bert_V._Royal,Bert V. Royal
http://dbpedia.org/resource/Burns_Mantle,Burns Mantle
http://dbpedia.org/resource/Caroline_Dale_Snedeker,Caroline Dale Snedeker
http://dbpedia.org/resource/Caroline_Dale_Snedeker,Caroline Snedeker
http://dbpedia.org/resource/George_Fort_Gibbs,George Fort Gibbs
http://dbpedia.org/resource/George_Woodward_Warder,George Woodward Warder
http://dbpedia.org/resource/Howard_Breslin,Howard Breslin
http://dbpedia.org/resource/Marianne_Monson,Marianne Monson
http://dbpedia.org/resource/Michael_Ellsberg,Michael Ellsberg
http://dbpedia.org/resource/Mona_Lyn_Reese,Mona Lyn Reese
http://dbpedia.org/resource/Nikky_Finney,Nikky Finney
http://dbpedia.org/resource/Pamela_Porter,Pamela Porter
http://dbpedia.org/resource/R._R._Reno,R. R. Reno
http://dbpedia.org/resource/Ronald_Simien,Ronald Simien
http://dbpedia.org/resource/Sam_Locke,Sam Locke
http://dbpedia.org/resource/Susan_Charlotte,Susan Charlotte
http://dbpedia.org/resource/Susan_Vreeland,Susan Vreeland
http://dbpedia.org/resource/Trevor_Shane,Trevor Shane
http://dbpedia.org/resource/Alan_Trachtenberg,Alan Trachtenberg
http://dbpedia.org/resource/Arthur_Herzog,Arthur Herzog
http://dbpedia.org/resource/Arthur_Herzog,Arthur Herzog III
http://dbpedia.org/resource/Cat_Rambo,Cat Rambo
http://dbpedia.org/resource/Charles_Dudley_Warner,Charles Dudley Warner
http://dbpedia.org/resource/Dale_Carnegie,Dale Carnegie
http://dbpedia.org/resource/Daniel_Silva_(novelist),Daniel Silva
http://dbpedia.org/resource/David_Hackett_Fischer,David Hackett Fischer
http://dbpedia.org/resource/David_Ives,David Ives
http://dbpedia.org/resource/David_Kahn_(writer),David Kahn
http://dbpedia.org/resource/Edward_Robinson_(scholar),Edward Robinson
http://dbpedia.org/resource/Elizabeth_Oehlkers_Wright,Elizabeth Oehlkers Wright
http://dbpedia.org/resource/Francesca_Simon,Francesca Simon
http://dbpedia.org/resource/George_Dawson_(author),George Dawson
http://dbpedia.org/resource/Halo_Meadows,Halo Meadows
http://dbpedia.org/resource/Hannah_Kahn,Hannah Kahn
http://dbpedia.org/resource/Helen_Dore_Boylston,Helen Dore Boylston
http://dbpedia.org/resource/Hildegarde_Dolson_Lockridge,Hildegarde Dolson Lockridge
http://dbpedia.org/resource/Irving_Wallace,Irving Wallace
http://dbpedia.org/resource/J._F._Powers,J. F. Powers
http://dbpedia.org/resource/James_Jones_(author),James Jones
http://dbpedia.org/resource/James_Wright_(poet),James Wright
http://dbpedia.org/resource/Jay_Wiseman,Jay Wiseman
http://dbpedia.org/resource/Jeff_Abbott,Jeff Abbott
http://dbpedia.org/resource/Jeff_VanderMeer,Jeff VanderMeer
http://dbpedia.org/resource/Jennifer_Weiner,Jennifer Weiner
http://dbpedia.org/resource/John_Hopkins_(travel_writer),John Hopkins
http://dbpedia.org/resource/John_Leland_(journalist),John Leland
http://dbpedia.org/resource/John_Miller_(author),John Miller
http://dbpedia.org/resource/John_Miller_(author),"John ""Jack"" Miller"
http://dbpedia.org/resource/John_Moore_(American_author),John Moore
http://dbpedia.org/resource/John_Ringo,John Ringo
http://dbpedia.org/resource/Jonathan_Franzen,Jonathan Franzen
http://dbpedia.org/resource/Jones_Very,Jones Very
http://dbpedia.org/resource/Juanita_Coulson,Juanita Coulson
http://dbpedia.org/resource/Kathryn_Cramer,Kathryn Cramer
http://dbpedia.org/resource/Kevin_Powers,Kevin Powers
http://dbpedia.org/resource/Kim_Mohan,Kim Mohan
http://dbpedia.org/resource/Laura_Ingalls_Wilder,Laura Ingalls Wilder
http://dbpedia.org/resource/Lauren_Kate,Lauren Kate
http://dbpedia.org/resource/Lester_del_Rey,Lester del Rey
http://dbpedia.org/resource/Liz_Carlyle,Liz Carlyle
http://dbpedia.org/resource/Liz_Carlyle,Susan T. Woodhouse
http://dbpedia.org/resource/Margaret_Truman,Margaret Truman
http://dbpedia.org/resource/Mark_Twain,Mark Twain
http://dbpedia.org/resource/Maud_Hart_Lovelace,Maud Hart Lovelace
http://dbpedia.org/resource/Maud_Hart_Lovelace,Maude Hart Lovelace
http://dbpedia.org/resource/Michael_Rogers_(blogger),Michael Rogers
http://dbpedia.org/resource/Patrick_Nielsen_Hayden,Patrick Nielsen Hayden
http://dbpedia.org/resource/Patrick_O'Leary_(writer),Patrick O'Leary
http://dbpedia.org/resource/Paul_Goodman,Paul Goodman
http://dbpedia.org/resource/Peter_Brown_(illustrator),Peter Brown
http://dbpedia.org/resource/Peter_S._Beagle,Peter S. Beagle
http://dbpedia.org/resource/Rainbow_Rowell,Rainbow Rowell
http://dbpedia.org/resource/Richard_Powers,Richard Powers
http://dbpedia.org/resource/Richard_Yates_(novelist),Richard Yates
http://dbpedia.org/resource/Sarah_Orne_Jewett,Sarah Orne Jewett
http://dbpedia.org/resource/Steve_Perry_(author),Steve Perry
http://dbpedia.org/resource/Susan_Warner,Susan Warner
http://dbpedia.org/resource/Susan_Wittig_Albert,Susan Wittig Albert
http://dbpedia.org/resource/T._M._Wright,T. M. Wright
http://dbpedia.org/resource/Thomas_Bulfinch,Thomas Bulfinch
http://dbpedia.org/resource/Thomas_Lux,Thomas Lux
http://dbpedia.org/resource/Tim_Harrod,Tim Harrod
http://dbpedia.org/resource/Tim_Weiner,Tim Weiner
http://dbpedia.org/resource/Todd_Strasser,Todd Strasser
http://dbpedia.org/resource/Tori_Carrington,Tony Karayianni & Lori Schlachter Karayianni
http://dbpedia.org/resource/Vash_Young,Vash Young
http://dbpedia.org/resource/Walter_Edwards_(director),Walter Edwards
http://dbpedia.org/resource/Wilson_Rawls,Wilson Rawls
http://dbpedia.org/resource/Wilson_Rawls,Woodrow Wilson Rawls
http://dbpedia.org/resource/Barbara_W._Tuchman,Barbara W. Tuchman
http://dbpedia.org/resource/Blayne_Weaver,Blayne Weaver
http://dbpedia.org/resource/Charlotte_Perkins_Gilman,Charlotte Perkins Gilman
http://dbpedia.org/resource/Frederick_Buechner,Frederick Buechner
http://dbpedia.org/resource/John_Kennedy_Toole,John Kennedy Toole
http://dbpedia.org/resource/Richard_Wilbur,Richard Wilbur
http://dbpedia.org/resource/Rod_Serling,Rod Serling
http://dbpedia.org/resource/Upton_Sinclair,Upton Sinclair
http://dbpedia.org/resource/Wallace_Stevens,Wallace Stevens
http://dbpedia.org/resource/Frank_McCourt,Frank McCourt
http://dbpedia.org/resource/Lia_Purpura,Lia Purpura
http://dbpedia.org/resource/Malachy_McCourt,Malachy McCourt
http://dbpedia.org/resource/Mary_Mapes_Dodge,Mary Mapes Dodge
http://dbpedia.org/resource/Robert_Greene_(American_author),Robert Greene
http://dbpedia.org/resource/Stephen_Orgel,Stephen Orgel
http://dbpedia.org/resource/Wakako_Yamauchi,Wakako Yamauchi
http://dbpedia.org/resource/Adam_Johnson_(writer),Adam Johnson
http://dbpedia.org/resource/Anna_Dewdney,Anna Dewdney
http://dbpedia.org/resource/Anne_George_(writer),Anne George
http://dbpedia.org/resource/Bob_Nelson_(screenwriter),Bob Nelson
http://dbpedia.org/resource/Daniel_Reed_(actor),Daniel Reed
